Unnamed: 0,SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
3774,E-commerce,Standard,IT,63076.0,IT,9124,2023-01-10 00:00:14,1.56,0.0,0.01,571.44,2023-01-13 00:00:14,72,1
3775,E-commerce,Standard,IT,63076.0,IT,76121,2023-01-10 00:00:14,1.27,0.0,0.01,269.28,2023-01-12 13:50:14,61,1
3776,E-commerce,Standard,IT,63076.0,IT,81033,2023-01-10 00:00:14,0.58,0.0,0.01,214.45,2023-01-12 11:21:01,59,1
3777,E-commerce,Standard,IT,63076.0,IT,56031,2023-01-10 00:00:14,1.25,0.0,0.01,274.6,2023-01-11 00:00:14,24,1
3778,E-commerce,Standard,IT,63076.0,IT,25089,2023-01-10 00:00:14,1.05,0.0,0.01,401.94,2023-01-13 12:12:24,84,1
3779,E-commerce,Standard,IT,63076.0,IT,85047,2023-01-10 00:00:14,2.1,0.0,0.01,343.15,2023-01-13 12:45:14,84,1
3780,E-commerce,Express,IT,63076.0,IT,54,2023-01-10 00:00:14,1.98,0.0,0.01,184.03,2023-01-11 12:32:24,36,1
3781,E-commerce,Standard,IT,63076.0,IT,153,2023-01-10 00:00:14,1.12,0.0,0.01,160.34,2023-01-11 00:00:14,24,1
3782,E-commerce,Standard,IT,63076.0,IT,6014,2023-01-10 00:00:14,1.78,0.0,0.01,131.87,2023-01-12 00:00:14,48,1
3783,E-commerce,Standard,IT,63076.0,IT,84131,2023-01-10 00:00:14,1.27,0.0,0.01,266.37,2023-01-16 00:00:14,144,1
3784,E-commerce,Standard,IT,63076.0,IT,187,2023-01-10 00:00:14,1.0,0.0,0.01,158.28,2023-01-11 11:07:50,35,1
3785,E-commerce,Standard,IT,63076.0,IT,96100,2023-01-10 00:00:14,1.33,0.0,0.01,661.96,2023-01-12 00:00:14,48,1
3786,E-commerce,Standard,IT,63076.0,IT,25030,2023-01-10 00:00:14,1.25,0.0,0.01,410.85,2023-01-11 14:17:06,38,1
3787,E-commerce,Standard,IT,63076.0,IT,72013,2023-01-10 00:00:14,1.2,0.0,0.01,397.27,2023-01-13 13:30:14,85,1
3788,E-commerce,Standard,IT,63076.0,IT,27100,2023-01-10 00:00:14,1.25,0.0,0.01,451.89,2023-01-11 00:00:14,24,1
3789,E-commerce,Standard,IT,63076.0,IT,7029,2023-01-10 00:00:14,1.05,0.0,0.01,451.26,2023-01-12 10:55:14,58,1
3790,E-commerce,Standard,IT,63076.0,IT,89030,2023-01-10 00:00:14,1.29,0.0,0.01,573.42,2023-01-13 11:42:20,83,1
3791,E-commerce,Standard,IT,63076.0,IT,24122,2023-01-10 00:00:14,1.51,0.0,0.01,453.28,2023-01-11 12:57:13,36,1
3792,E-commerce,Standard,IT,63076.0,IT,20121,2023-01-10 00:00:14,1.2,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3793,E-commerce,Standard,IT,63076.0,IT,20121,2023-01-10 00:00:14,2.25,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3794,E-commerce,Standard,IT,63076.0,IT,16121,2023-01-10 00:00:14,2.07,0.0,0.01,427.24,2023-01-12 00:00:14,48,1
3795,E-commerce,Standard,IT,63076.0,IT,24020,2023-01-10 00:00:14,1.81,0.0,0.01,450.36,2023-01-11 11:05:25,35,1
3796,E-commerce,Standard,IT,63076.0,IT,157,2023-01-10 00:00:14,1.86,0.0,0.01,154.19,2023-01-11 00:00:14,24,1
3797,E-commerce,Standard,IT,63076.0,IT,21053,2023-01-10 00:00:14,1.3,0.0,0.01,494.14,2023-01-11 00:00:14,24,1
3798,E-commerce,Standard,IT,63076.0,IT,55041,2023-01-10 00:00:14,0.47,0.0,0.01,307.18,2023-01-12 11:13:49,59,1
3799,E-commerce,Standard,IT,63076.0,IT,16121,2023-01-10 00:00:14,1.27,0.0,0.01,427.24,2023-01-11 00:00:14,24,1
3801,E-commerce,Express,IT,63076.0,IT,51036,2023-01-10 00:00:14,1.64,0.0,0.01,262.2,2023-01-11 10:59:26,34,1
3802,E-commerce,Standard,IT,63076.0,IT,87064,2023-01-10 00:00:14,1.36,0.0,0.01,432.72,2023-01-13 00:00:14,72,1
3803,E-commerce,Standard,IT,63076.0,IT,166,2023-01-10 00:00:14,1.21,0.0,0.01,164.25,2023-01-11 12:10:18,36,1
3804,E-commerce,Standard,IT,63076.0,IT,21052,2023-01-10 00:00:14,1.15,0.0,0.01,497.12,2023-01-11 12:00:45,36,1
3805,E-commerce,Standard,IT,63076.0,IT,88825,2023-01-10 00:00:14,0.47,0.0,0.01,471.45,2023-01-13 11:45:23,83,1
3806,E-commerce,Standard,IT,63076.0,IT,85100,2023-01-10 00:00:14,1.86,0.0,0.01,302.02,2023-01-12 00:00:14,48,1
3807,E-commerce,Standard,IT,63076.0,IT,15,2023-01-10 00:00:14,1.08,0.0,0.01,139.08,2023-01-11 13:24:16,37,1
3808,E-commerce,Standard,IT,63076.0,IT,25039,2023-01-10 00:00:14,1.18,0.0,0.01,416.51,2023-01-11 00:00:14,24,1
3809,E-commerce,Standard,IT,63076.0,IT,80121,2023-01-10 00:00:14,0.59,0.0,0.01,234.53,2023-01-11 00:00:14,24,1
3810,E-commerce,Standard,IT,63076.0,IT,89015,2023-01-10 00:00:14,1.72,0.0,0.01,535.06,2023-01-16 00:00:14,144,1
3811,E-commerce,Standard,IT,63076.0,IT,40026,2023-01-10 00:00:14,1.06,0.0,0.01,234.17,2023-01-11 00:00:14,24,1
3812,E-commerce,Standard,IT,63076.0,IT,3036,2023-01-10 00:00:14,1.86,0.0,0.01,139.95,2023-01-12 11:44:01,59,1
3813,E-commerce,Standard,IT,63076.0,IT,54035,2023-01-10 00:00:14,1.21,0.0,0.01,336.33,2023-01-11 00:00:14,24,1
3814,E-commerce,Standard,IT,63076.0,IT,25026,2023-01-10 00:00:14,1.05,0.0,0.01,397.46,2023-01-11 00:00:14,24,1
3815,E-commerce,Standard,IT,20121.0,IT,54028,2023-01-10 00:00:14,1.2,0.0,0.01,143.2,2023-01-12 00:00:14,48,1
3816,E-commerce,Standard,IT,63076.0,IT,24122,2023-01-10 00:00:14,0.47,0.0,0.01,453.28,2023-01-11 12:57:13,36,1
3817,E-commerce,Standard,IT,63076.0,IT,65128,2023-01-10 00:00:14,1.04,0.0,0.01,60.52,2023-01-12 11:51:14,59,1
3818,E-commerce,Standard,IT,63076.0,IT,1021,2023-01-10 00:00:14,1.03,0.0,0.01,161.96,2023-01-11 13:55:35,37,1
3819,E-commerce,Standard,IT,63076.0,IT,84020,2023-01-10 00:00:14,1.18,0.0,0.01,283.37,2023-01-12 11:13:30,59,1
3820,E-commerce,Standard,IT,63076.0,IT,84025,2023-01-10 00:00:14,0.58,0.0,0.01,275.51,2023-01-12 11:38:28,59,1
3821,E-commerce,Standard,IT,63076.0,IT,8100,2023-01-10 00:00:14,1.27,0.0,0.01,473.36,2023-01-12 13:13:14,61,1
3823,E-commerce,Standard,IT,63076.0,IT,20064,2023-01-10 00:00:14,1.58,0.0,0.01,457.46,2023-01-11 00:00:14,24,1
3824,E-commerce,Standard,IT,63076.0,IT,21015,2023-01-10 00:00:14,1.15,0.0,0.01,502.78,2023-01-11 14:14:56,38,1
3825,E-commerce,Standard,IT,63076.0,IT,40033,2023-01-10 00:00:14,0.75,0.0,0.01,269.11,2023-01-11 11:27:28,35,1
3826,E-commerce,Standard,IT,63076.0,IT,23816,2023-01-10 00:00:14,0.81,0.0,0.01,483.5,2023-01-12 10:58:48,58,1
3827,E-commerce,Standard,IT,63076.0,IT,46040,2023-01-10 00:00:14,1.21,0.0,0.01,372.79,2023-01-11 14:02:28,38,1
3828,E-commerce,Standard,IT,63076.0,IT,20008,2023-01-10 00:00:14,1.08,0.0,0.01,479.55,2023-01-11 12:07:17,36,1
3829,E-commerce,Standard,IT,63076.0,IT,41121,2023-01-10 00:00:14,0.47,0.0,0.01,301.78,2023-01-12 00:00:14,48,1
3830,E-commerce,Standard,IT,63076.0,IT,73019,2023-01-10 00:00:14,1.18,0.0,0.01,450.05,2023-01-13 11:35:14,83,1
3831,E-commerce,Standard,IT,63076.0,IT,14049,2023-01-10 00:00:14,1.37,0.0,0.01,485.82,2023-01-18 11:45:22,203,1
3832,E-commerce,Standard,IT,63076.0,IT,33058,2023-01-10 00:00:14,1.08,0.0,0.01,328.0,2023-01-11 14:28:14,38,1
3833,E-commerce,Express,IT,63076.0,IT,20121,2023-01-10 00:00:14,1.09,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3834,E-commerce,Standard,IT,63076.0,IT,12010,2023-01-10 00:00:14,1.04,0.0,0.01,537.89,2023-01-11 13:09:34,37,1
3835,E-commerce,Standard,IT,63076.0,IT,20121,2023-01-10 00:00:14,1.12,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3836,E-commerce,Standard,IT,63076.0,IT,16121,2023-01-10 00:00:14,1.28,0.0,0.01,427.24,2023-01-12 00:00:14,48,1
3837,E-commerce,Standard,IT,63076.0,IT,20121,2023-01-10 00:00:14,1.02,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3838,E-commerce,Standard,IT,63076.0,IT,20121,2023-01-10 00:00:14,1.56,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3839,E-commerce,Standard,IT,63076.0,IT,28021,2023-01-10 00:00:14,0.89,0.0,0.01,527.66,2023-01-11 00:00:14,24,1
3840,E-commerce,Standard,IT,63076.0,IT,84010,2023-01-10 00:00:14,1.21,0.0,0.01,245.6,2023-01-12 13:03:22,61,1
3841,E-commerce,Standard,IT,63076.0,IT,72017,2023-01-10 00:00:14,1.21,0.0,0.01,394.45,2023-01-12 00:00:14,48,1
3842,E-commerce,Standard,IT,63076.0,IT,47030,2023-01-10 00:00:14,0.66,0.0,0.01,174.82,2023-01-11 12:42:14,36,1
3843,E-commerce,Standard,IT,63076.0,IT,24043,2023-01-10 00:00:14,1.21,0.0,0.01,440.13,2023-01-13 12:54:22,84,1
3844,E-commerce,Standard,IT,63076.0,IT,7100,2023-01-10 00:00:14,1.21,0.0,0.01,501.3,2023-01-13 11:18:14,83,1
3845,E-commerce,Standard,IT,63076.0,IT,49,2023-01-10 00:00:14,1.02,0.0,0.01,162.95,2023-01-11 00:00:14,24,1
3846,E-commerce,Standard,IT,63076.0,IT,84012,2023-01-10 00:00:14,1.32,0.0,0.01,250.92,2023-01-13 13:52:49,85,1
3847,E-commerce,Standard,IT,63076.0,IT,24122,2023-01-10 00:00:14,0.61,0.0,0.01,453.28,2023-01-11 11:27:03,35,1
3848,E-commerce,Standard,IT,63076.0,IT,31100,2023-01-10 00:00:14,1.32,0.0,0.01,330.92,2023-01-11 12:32:10,36,1
3849,E-commerce,Standard,IT,63076.0,IT,9124,2023-01-10 00:00:14,0.99,0.0,0.01,571.44,2023-01-13 00:00:14,72,1
3850,E-commerce,Standard,IT,63076.0,IT,80144,2023-01-10 00:00:14,1.05,0.0,0.01,228.8,2023-01-11 13:03:03,37,1
3851,E-commerce,Standard,IT,63076.0,IT,12051,2023-01-10 00:00:14,0.76,0.0,0.01,505.94,2023-01-11 00:00:14,24,1
3852,E-commerce,Standard,IT,63076.0,IT,1100,2023-01-10 00:00:14,2.31,0.0,0.01,151.64,2023-01-12 12:26:55,60,1
3853,E-commerce,Express,IT,63076.0,IT,87036,2023-01-10 00:00:14,1.11,0.0,0.01,445.28,2023-01-13 14:23:14,86,1
3854,E-commerce,Express,IT,63076.0,IT,25017,2023-01-10 00:00:14,0.59,0.0,0.01,389.68,2023-01-11 00:00:14,24,1
3855,E-commerce,Standard,IT,63076.0,IT,28066,2023-01-10 00:00:14,1.32,0.0,0.01,498.98,2023-01-11 12:35:31,36,1
3856,E-commerce,Standard,IT,63076.0,IT,90044,2023-01-10 00:00:14,0.89,0.0,0.01,535.89,2023-01-13 13:21:59,85,1
3857,E-commerce,Standard,IT,63076.0,IT,48012,2023-01-10 00:00:14,1.05,0.0,0.01,223.78,2023-01-12 11:26:14,59,1
3858,E-commerce,Standard,IT,63076.0,IT,143,2023-01-10 00:00:14,1.18,0.0,0.01,163.66,2023-01-12 11:50:23,59,1
3859,E-commerce,Standard,IT,63076.0,IT,168,2023-01-10 00:00:14,1.2,0.0,0.01,161.12,2023-01-12 00:00:14,48,1
3860,E-commerce,Standard,IT,63076.0,IT,70126,2023-01-10 00:00:14,2.81,0.0,0.01,332.01,2023-01-12 12:54:14,60,1
3861,E-commerce,Standard,IT,63076.0,IT,5100,2023-01-10 00:00:14,1.21,0.0,0.01,105.22,2023-01-11 00:00:14,24,1
3862,E-commerce,Standard,IT,63076.0,IT,24060,2023-01-10 00:00:14,1.81,0.0,0.01,435.51,2023-01-11 12:42:48,36,1
3863,E-commerce,Standard,IT,63076.0,IT,21018,2023-01-10 00:00:14,1.21,0.0,0.01,518.36,2023-01-11 11:15:27,35,1
3864,E-commerce,Standard,IT,63076.0,IT,53037,2023-01-10 00:00:14,1.06,0.0,0.01,234.69,2023-01-12 00:00:14,48,1
3865,E-commerce,Standard,IT,63076.0,IT,80054,2023-01-10 00:00:14,0.89,0.0,0.01,253.99,2023-01-12 00:00:14,48,1
3866,E-commerce,Standard,IT,63076.0,IT,1021,2023-01-10 00:00:14,0.4,0.0,0.01,161.96,2023-01-11 13:55:35,37,1
3867,E-commerce,Standard,IT,63076.0,IT,42025,2023-01-10 00:00:14,1.33,0.0,0.01,331.05,2023-01-11 00:00:14,24,1
3868,E-commerce,Standard,IT,63076.0,IT,20135,2023-01-10 00:00:14,1.58,0.0,0.01,464.41,2023-01-11 00:00:14,24,1
3878,E-commerce,Standard,IT,63076.0,IT,20121,2023-01-10 00:00:14,1.21,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3879,E-commerce,Standard,IT,63076.0,IT,9124,2023-01-10 00:00:14,1.2,0.0,0.01,571.44,2023-01-13 00:00:14,72,1
3880,E-commerce,Standard,IT,63076.0,IT,85100,2023-01-10 00:00:14,2.18,0.0,0.01,302.02,2023-01-12 00:00:14,48,1
3881,E-commerce,Standard,IT,63076.0,IT,81030,2023-01-10 00:00:14,2.01,0.0,0.01,209.58,2023-01-12 11:49:50,59,1
3882,E-commerce,Express,IT,63076.0,IT,20871,2023-01-10 00:00:14,1.3,0.0,0.01,465.18,2023-01-11 00:00:14,24,1
3883,E-commerce,Standard,IT,63076.0,IT,24122,2023-01-10 00:00:14,0.78,0.0,0.01,453.28,2023-01-11 12:57:13,36,1
3884,E-commerce,Standard,IT,63076.0,IT,24040,2023-01-10 00:00:14,1.01,0.0,0.01,451.17,2023-01-11 00:00:14,24,1
3885,E-commerce,Standard,IT,63076.0,IT,97016,2023-01-10 00:00:14,1.18,0.0,0.01,694.18,2023-01-12 12:31:14,60,1
3886,E-commerce,Standard,IT,63076.0,IT,23010,2023-01-10 00:00:14,3.63,0.0,0.01,485.34,2023-01-11 00:00:14,24,1
3887,E-commerce,Standard,IT,63076.0,IT,42020,2023-01-10 00:00:14,1.86,0.0,0.01,330.89,2023-01-11 00:00:14,24,1
3888,E-commerce,Standard,IT,63076.0,IT,34144,2023-01-10 00:00:14,1.64,0.0,0.01,302.51,2023-01-11 00:00:14,24,1
3889,E-commerce,Standard,IT,63076.0,IT,137,2023-01-10 00:00:14,1.03,0.0,0.01,146.57,2023-01-11 12:51:41,36,1
3890,E-commerce,Standard,IT,63076.0,IT,95016,2023-01-10 00:00:14,1.81,0.0,0.01,586.25,2023-01-12 00:00:14,48,1
3891,E-commerce,Standard,IT,63076.0,IT,71043,2023-01-10 00:00:14,0.65,0.0,0.01,224.16,2023-01-13 14:14:14,86,1
3892,E-commerce,Standard,IT,63076.0,IT,25123,2023-01-10 00:00:14,1.2,0.0,0.01,409.02,2023-01-11 12:28:16,36,1
3893,E-commerce,Standard,IT,63076.0,IT,84014,2023-01-10 00:00:14,1.21,0.0,0.01,251.41,2023-01-13 00:00:14,72,1
3894,E-commerce,Standard,IT,63076.0,IT,87059,2023-01-10 00:00:14,1.14,0.0,0.01,455.93,2023-01-13 12:14:25,84,1
3895,E-commerce,Standard,IT,63076.0,IT,15057,2023-01-10 00:00:14,1.18,0.0,0.01,455.2,2023-01-12 11:46:07,59,1
3896,E-commerce,Standard,IT,50123.0,IT,87100,2023-01-10 00:00:14,1.8,0.0,0.04,650.21,2023-01-16 12:38:01,156,1
3897,E-commerce,Standard,IT,63076.0,IT,45100,2023-01-10 00:00:14,1.21,0.0,0.01,289.91,2023-01-11 14:09:28,38,1
3898,E-commerce,Standard,IT,63076.0,IT,71026,2023-01-10 00:00:14,1.3,0.0,0.01,228.36,2023-01-13 00:00:14,72,1
3899,E-commerce,Standard,IT,63076.0,IT,4016,2023-01-10 00:00:14,0.56,0.0,0.01,192.18,2023-01-11 12:08:24,36,1
3900,E-commerce,Standard,IT,63076.0,IT,195,2023-01-10 00:00:14,1.36,0.0,0.01,158.53,2023-01-13 11:37:26,83,1
3901,E-commerce,Standard,IT,63076.0,IT,81030,2023-01-10 00:00:14,2.28,0.0,0.01,209.58,2023-01-12 11:53:15,59,1
3902,E-commerce,Standard,IT,63076.0,IT,84025,2023-01-10 00:00:14,1.8,0.0,0.01,275.51,2023-01-13 11:26:30,83,1
3903,E-commerce,Standard,IT,63076.0,IT,26100,2023-01-10 00:00:14,1.25,0.0,0.01,393.08,2023-01-11 00:00:14,24,1
3904,E-commerce,Standard,IT,63076.0,IT,7100,2023-01-10 00:00:14,0.53,0.0,0.01,501.3,2023-01-13 00:00:14,72,1
3905,E-commerce,Standard,IT,63076.0,IT,24069,2023-01-10 00:00:14,1.05,0.0,0.01,443.11,2023-01-13 00:00:14,72,1
3906,E-commerce,Standard,IT,63076.0,IT,35010,2023-01-10 00:00:14,1.14,0.0,0.01,317.31,2023-01-11 00:00:14,24,1
3907,E-commerce,Standard,IT,63076.0,IT,29121,2023-01-10 00:00:14,1.32,0.0,0.01,407.41,2023-01-11 11:28:11,35,1
3908,E-commerce,Standard,IT,63076.0,IT,43044,2023-01-10 00:00:14,0.9,0.0,0.01,354.86,2023-01-11 13:14:46,37,1
3909,E-commerce,Standard,IT,63076.0,IT,36072,2023-01-10 00:00:14,1.07,0.0,0.01,356.26,2023-01-11 12:37:17,36,1
3910,E-commerce,Standard,IT,63076.0,IT,87064,2023-01-10 00:00:14,1.02,0.0,0.01,432.72,2023-01-13 00:00:14,72,1
3911,E-commerce,Standard,IT,63076.0,IT,85029,2023-01-10 00:00:14,1.21,0.0,0.01,272.91,2023-01-13 11:46:14,83,1
3912,E-commerce,Standard,IT,63076.0,IT,80022,2023-01-10 00:00:14,1.82,0.0,0.01,226.2,2023-01-11 11:34:49,35,1
3913,E-commerce,Standard,IT,63076.0,IT,20134,2023-01-10 00:00:14,2.03,0.0,0.01,463.42,2023-01-18 00:00:14,192,1
3914,E-commerce,Standard,IT,63076.0,IT,89042,2023-01-10 00:00:14,0.61,0.0,0.01,551.2,2023-01-13 12:47:35,84,1
3915,E-commerce,Standard,IT,63076.0,IT,83050,2023-01-10 00:00:14,1.41,0.0,0.01,244.14,2023-01-12 00:00:14,48,1
3916,E-commerce,Standard,IT,63076.0,IT,195,2023-01-10 00:00:14,0.78,0.0,0.01,158.53,2023-01-11 00:00:14,24,1
3919,E-commerce,Standard,IT,63076.0,IT,26831,2023-01-10 00:00:14,1.78,0.0,0.01,447.24,2023-01-11 14:12:12,38,1
3920,E-commerce,Standard,IT,63076.0,IT,41124,2023-01-10 00:00:14,1.37,0.0,0.01,302.86,2023-01-12 00:00:14,48,1
3921,E-commerce,Standard,IT,63076.0,IT,54,2023-01-10 00:00:14,0.67,0.0,0.01,184.03,2023-01-11 00:00:14,24,1
3922,E-commerce,Standard,IT,63076.0,IT,59013,2023-01-10 00:00:14,1.2,0.0,0.01,252.05,2023-01-11 00:00:14,24,1
3923,E-commerce,Standard,IT,63076.0,IT,39042,2023-01-10 00:00:14,1.25,0.0,0.01,456.09,2023-01-11 11:48:14,35,1
3924,E-commerce,Standard,IT,63076.0,IT,21013,2023-01-10 00:00:14,1.33,0.0,0.01,504.16,2023-01-12 12:00:09,59,1
3925,E-commerce,Standard,IT,63076.0,IT,73014,2023-01-10 00:00:14,1.14,0.0,0.01,471.19,2023-01-13 00:00:14,72,1
3926,E-commerce,Standard,IT,63076.0,IT,98121,2023-01-10 00:00:14,1.1,0.0,0.01,543.99,2023-01-12 11:40:14,59,1
3927,E-commerce,Standard,IT,63076.0,IT,179,2023-01-10 00:00:14,1.02,0.0,0.01,159.33,2023-01-11 00:00:14,24,1
3928,E-commerce,Standard,IT,63076.0,IT,80127,2023-01-10 00:00:14,1.86,0.0,0.01,233.77,2023-01-11 00:00:14,24,1
3929,E-commerce,Standard,IT,63076.0,IT,42027,2023-01-10 00:00:14,1.05,0.0,0.01,336.36,2023-01-11 00:00:14,24,1
3930,E-commerce,Standard,IT,63076.0,IT,9025,2023-01-10 00:00:14,1.1,0.0,0.01,556.87,2023-01-13 00:00:14,72,1
3931,E-commerce,Standard,IT,70121.0,IT,70032,2023-01-10 00:00:14,1.0,0.0,0.01,15.55,2023-01-11 00:00:14,24,1
3932,E-commerce,Standard,IT,63076.0,IT,36034,2023-01-10 00:00:14,1.25,0.0,0.01,361.15,2023-01-11 00:00:14,24,1
3933,E-commerce,Standard,IT,63076.0,IT,29121,2023-01-10 00:00:14,1.24,0.0,0.01,407.41,2023-01-11 00:00:14,24,1
3934,E-commerce,Standard,IT,63076.0,IT,17056,2023-01-10 00:00:14,1.51,0.0,0.01,481.47,2023-01-11 11:55:14,35,1
3935,E-commerce,Standard,IT,63076.0,IT,168,2023-01-10 00:00:14,0.85,0.0,0.01,161.12,2023-01-12 11:17:48,59,1
3936,E-commerce,Standard,IT,63076.0,IT,71121,2023-01-10 00:00:14,0.62,0.0,0.01,215.1,2023-01-12 12:55:14,60,1
3937,E-commerce,Standard,IT,50123.0,IT,21046,2023-01-10 00:00:14,1.0,0.0,0.0,293.03,2023-01-11 12:45:59,36,1
3938,E-commerce,Standard,IT,63076.0,IT,24044,2023-01-10 00:00:14,1.3,0.0,0.01,453.68,2023-01-12 12:42:15,60,1
3939,E-commerce,Standard,IT,63076.0,IT,38015,2023-01-10 00:00:14,3.1,0.0,0.01,418.11,2023-01-11 00:00:14,24,1
3940,E-commerce,Standard,IT,63076.0,IT,85024,2023-01-10 00:00:14,0.89,0.0,0.01,264.23,2023-01-13 00:00:14,72,1
3941,E-commerce,Standard,IT,63076.0,IT,153,2023-01-10 00:00:14,1.2,0.0,0.01,160.34,2023-01-11 11:42:33,35,1
3942,E-commerce,Standard,IT,63076.0,IT,89132,2023-01-10 00:00:14,1.13,0.0,0.01,559.41,2023-01-13 00:00:14,72,1
3943,E-commerce,Standard,IT,63076.0,IT,199,2023-01-10 00:00:14,1.35,0.0,0.01,154.68,2023-01-11 13:37:54,37,1
3944,E-commerce,Standard,IT,63076.0,IT,45010,2023-01-10 00:00:14,0.56,0.0,0.01,271.67,2023-01-11 14:00:24,38,1
3945,E-commerce,Standard,IT,63076.0,IT,87100,2023-01-10 00:00:14,1.92,0.0,0.01,452.02,2023-01-13 11:16:47,83,1
3947,E-commerce,Standard,IT,63076.0,IT,49,2023-01-10 00:00:14,0.85,0.0,0.01,162.95,2023-01-11 12:52:15,36,1
3948,E-commerce,Standard,IT,63076.0,IT,84015,2023-01-10 12:00:14,3.0,2.0,0.01776,252.33,2023-01-12 00:00:14,36,1
3949,E-commerce,Standard,IT,63076.0,IT,187,2023-01-10 00:00:14,0.81,0.0,0.01,158.28,2023-01-11 11:07:50,35,1
3951,E-commerce,Standard,IT,63076.0,IT,42,2023-01-10 00:00:14,1.57,0.0,0.01,191.58,2023-01-12 00:00:14,48,1
3952,E-commerce,Standard,IT,63076.0,IT,95012,2023-01-10 00:00:14,1.31,0.0,0.01,571.53,2023-01-12 11:26:14,59,1
3953,E-commerce,Standard,IT,63076.0,IT,86070,2023-01-10 00:00:14,0.83,0.0,0.01,152.74,2023-01-12 12:21:14,60,1
3954,E-commerce,Standard,IT,63076.0,IT,13900,2023-01-10 00:00:14,1.35,0.0,0.01,546.04,2023-01-12 13:12:41,61,1
3955,E-commerce,Standard,IT,63076.0,IT,7018,2023-01-10 00:00:14,1.1,0.0,0.01,513.74,2023-01-12 00:00:14,48,1
3956,E-commerce,Standard,IT,63076.0,IT,20122,2023-01-10 00:00:14,1.0,0.0,0.01,465.65,2023-01-11 11:17:17,35,1
3957,E-commerce,Standard,IT,63076.0,IT,139,2023-01-10 00:00:14,0.89,0.0,0.01,147.74,2023-01-11 00:00:14,24,1
3958,E-commerce,Standard,IT,63076.0,IT,20054,2023-01-10 00:00:14,1.12,0.0,0.01,461.45,2023-01-11 12:06:19,36,1
3959,E-commerce,Standard,IT,63076.0,IT,20121,2023-01-10 00:00:14,1.27,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3960,E-commerce,Standard,IT,63076.0,IT,24012,2023-01-10 00:00:14,1.12,0.0,0.01,467.15,2023-01-11 14:25:43,38,1
3961,E-commerce,Standard,IT,63076.0,IT,81030,2023-01-10 00:00:14,2.45,0.0,0.01,209.58,2023-01-12 11:49:50,59,1
3962,E-commerce,Standard,IT,63076.0,IT,3013,2023-01-10 00:00:14,1.47,0.0,0.01,145.09,2023-01-11 11:07:17,35,1
3963,E-commerce,Express,IT,63076.0,IT,25040,2023-01-10 00:00:14,3.05,0.0,0.01,429.71,2023-01-11 00:00:14,24,1
3964,E-commerce,Standard,IT,63076.0,IT,90128,2023-01-10 00:00:14,1.21,0.0,0.01,538.52,2023-01-12 00:00:14,48,1
3965,E-commerce,Standard,IT,63076.0,IT,80021,2023-01-10 00:00:14,0.67,0.0,0.01,225.82,2023-01-11 11:45:10,35,1
3966,E-commerce,Standard,IT,63076.0,IT,86030,2023-01-10 00:00:14,1.35,0.0,0.01,130.79,2023-01-12 13:08:14,61,1
3967,E-commerce,Standard,IT,63076.0,IT,56017,2023-01-10 00:00:14,1.1,0.0,0.01,290.2,2023-01-11 00:00:14,24,1
3968,E-commerce,Standard,IT,63076.0,IT,40013,2023-01-10 00:00:14,1.32,0.0,0.01,270.84,2023-01-11 13:06:14,37,1
3969,E-commerce,Standard,IT,63076.0,IT,95030,2023-01-10 00:00:14,1.27,0.0,0.01,605.4,2023-01-12 00:00:14,48,1
3970,E-commerce,Standard,IT,63076.0,IT,71013,2023-01-10 00:00:14,1.24,0.0,0.01,206.53,2023-01-13 00:00:14,72,1
3972,E-commerce,Standard,IT,63076.0,IT,20833,2023-01-10 00:00:14,1.0,0.0,0.01,481.02,2023-01-11 12:47:00,36,1
3973,E-commerce,Standard,IT,63076.0,IT,20025,2023-01-10 00:00:14,1.45,0.0,0.01,492.23,2023-01-11 13:35:05,37,1
3974,E-commerce,Standard,IT,63076.0,IT,9127,2023-01-10 00:00:14,1.13,0.0,0.01,570.3,2023-01-13 13:29:14,85,1
3975,E-commerce,Standard,IT,63076.0,IT,80040,2023-01-10 00:00:14,1.2,0.0,0.01,231.39,2023-01-12 00:00:14,48,1
3976,E-commerce,Standard,IT,63076.0,IT,87022,2023-01-10 00:00:14,1.27,0.0,0.01,417.9,2023-01-13 13:16:21,85,1
3977,E-commerce,Standard,IT,63076.0,IT,25039,2023-01-10 00:00:14,1.12,0.0,0.01,416.51,2023-01-11 13:28:10,37,1
3978,E-commerce,Standard,IT,63076.0,IT,95126,2023-01-10 00:00:14,1.45,0.0,0.01,608.92,2023-01-12 12:33:14,60,1
