Unnamed: 0,SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
5433,Via gomma,Standard,IT,63811.0,IT,28921,2023-01-12 09:30:59.71,1.63,1.62,0.0,505.28,2023-01-18 09:00:14,144,3
5434,Via gomma,Standard,IT,63811.0,IT,50136,2023-01-12 09:30:59.71,5.5,5.46,0.0,203.11,2023-01-18 13:01:14,148,3
5435,Via gomma,Standard,IT,63811.0,IT,20090,2023-01-12 09:30:59.71,0.78,0.77,1.0,437.92,2023-01-20 09:00:14,192,3
5436,Via gomma,Standard,IT,63811.0,IT,97100,2023-01-12 09:30:59.71,3.87,3.85,0.0,707.9,2023-01-25 12:00:14,315,3
5437,Via gomma,Standard,IT,63811.0,IT,90141,2023-01-12 09:30:59.71,2.21,2.2,0.0,569.36,2023-01-21 10:00:14,217,3
5438,Via gomma,Standard,IT,63811.0,IT,25025,2023-01-12 09:30:59.71,4.18,4.16,0.0,368.04,2023-01-21 09:00:14,216,3
5439,Via gomma,Standard,IT,63811.0,IT,70121,2023-01-12 09:30:59.71,1.36,1.35,0.0,352.87,2023-01-20 17:01:14,200,3
5440,Via gomma,Standard,IT,63811.0,IT,34121,2023-01-12 09:30:59.71,1.36,1.35,0.0,268.7,2023-01-18 10:00:14,145,3
5441,Via gomma,Standard,IT,63811.0,IT,31046,2023-01-12 09:30:59.71,1.36,1.35,0.0,299.07,2023-01-17 10:00:14,121,3
5442,Via gomma,Standard,IT,63811.0,IT,33013,2023-01-12 09:30:59.71,2.62,2.6,0.0,341.5,2023-01-18 10:00:14,145,3
5443,Via gomma,Standard,IT,63811.0,IT,56031,2023-01-12 09:30:59.71,3.57,3.54,0.0,253.3,2023-01-18 08:00:14,143,3
5444,Via gomma,Standard,IT,63811.0,IT,38086,2023-01-12 09:30:59.71,2.6,2.4,0.29,399.18,2023-01-17 10:00:14,121,3
5445,Via gomma,Standard,IT,63811.0,IT,21023,2023-01-12 09:30:59.71,2.09,2.08,0.0,492.89,2023-01-20 09:00:14,192,3
5446,Via gomma,Standard,IT,63811.0,IT,38066,2023-01-12 09:30:59.71,1.81,1.8,0.0,371.18,2023-01-17 10:00:14,121,3
5447,Via gomma,Standard,IT,63811.0,IT,56126,2023-01-12 09:30:59.71,2.17,2.16,0.0,271.31,2023-01-18 08:00:14,143,3
5448,Via gomma,Standard,IT,63811.0,IT,21052,2023-01-12 09:30:59.71,1.7,1.68,0.0,466.33,2023-01-20 09:00:14,192,3
5449,Via gomma,Standard,IT,63811.0,IT,44124,2023-01-12 09:30:59.71,1.36,1.35,0.0,247.71,2023-01-21 10:00:14,217,3
5450,Via gomma,Standard,IT,63811.0,IT,40137,2023-01-12 09:30:59.71,3.14,3.12,0.0,232.29,2023-01-21 10:00:14,217,3
5451,Via gomma,Standard,IT,63811.0,IT,80067,2023-01-12 09:30:59.71,0.69,0.68,0.0,296.34,2023-01-20 11:00:14,194,3
5452,Via gomma,Standard,IT,63811.0,IT,55100,2023-01-12 09:30:59.71,1.81,1.8,0.0,264.76,2023-01-18 09:00:14,144,3
5453,Via gomma,Standard,IT,63811.0,IT,20821,2023-01-12 09:30:59.71,3.3,3.28,0.0,449.77,2023-01-19 09:00:14,168,3
5454,Via gomma,Standard,IT,63811.0,IT,144,2023-01-12 09:30:59.71,0.91,0.9,0.0,187.23,2023-01-19 13:00:14,172,3
5455,Via gomma,Standard,IT,63811.0,IT,25087,2023-01-12 09:30:59.71,2.17,2.16,0.0,364.07,2023-01-21 08:00:14,215,3
5456,Via gomma,Standard,IT,63811.0,IT,21100,2023-01-12 09:30:59.71,25.3,24.96,0.29,480.51,2023-01-20 09:00:14,192,3
5457,Via gomma,Standard,IT,63811.0,IT,24065,2023-01-12 09:30:59.71,1.81,1.8,0.0,405.83,2023-01-21 12:00:14,219,3
5458,Via gomma,Standard,IT,63811.0,IT,20090,2023-01-12 09:30:59.71,36.28,35.95,0.29,437.92,2023-01-20 09:00:14,192,3
5459,Via gomma,Standard,IT,63811.0,IT,92100,2023-01-12 09:30:59.71,3.14,3.12,0.0,659.72,2023-01-24 08:00:14,287,3
5460,Via gomma,Standard,IT,63811.0,IT,41013,2023-01-12 09:30:59.71,1.36,1.35,0.0,259.87,2023-01-23 19:01:14,274,3
5461,Via gomma,Standard,IT,63811.0,IT,26900,2023-01-12 09:30:59.71,1.36,1.35,0.0,406.1,2023-01-18 11:00:14,146,3
5462,Via gomma,Standard,IT,63811.0,IT,38035,2023-01-12 09:30:59.71,1.36,1.35,0.0,384.51,2023-01-17 10:00:14,121,3
5463,Via gomma,Standard,IT,63811.0,IT,92024,2023-01-12 09:30:59.71,3.14,3.12,0.0,654.55,2023-01-20 18:01:14,201,3
5464,Via gomma,Standard,IT,63811.0,IT,46040,2023-01-12 09:30:59.71,5.47,5.44,0.0,339.4,2023-01-18 19:01:14,154,3
5465,Via gomma,Standard,IT,63811.0,IT,35122,2023-01-12 09:30:59.71,15.42,15.32,1.0,281.0,2023-01-19 17:01:14,176,3
5466,Via gomma,Standard,IT,63811.0,IT,57100,2023-01-12 09:30:59.71,2.17,2.16,0.0,274.4,2023-01-18 10:00:14,145,3
5467,Via gomma,Standard,IT,63811.0,IT,58022,2023-01-12 09:30:59.71,1.63,1.62,0.0,240.45,2023-01-18 10:00:14,145,3
5468,Via gomma,Standard,IT,63811.0,IT,70121,2023-01-12 09:30:59.71,32.1,31.93,1.0,352.87,2023-01-20 17:01:14,200,3
5469,Via gomma,Standard,IT,63811.0,IT,20145,2023-01-12 09:30:59.71,1.36,1.35,0.0,437.87,2023-01-19 09:00:14,168,3
5470,Via gomma,Standard,IT,63811.0,IT,25121,2023-01-12 09:30:59.71,12.36,12.27,1.0,375.94,2023-01-21 09:00:14,216,3
5471,Via gomma,Standard,IT,63811.0,IT,162,2023-01-12 09:30:59.71,3.14,3.12,0.0,174.97,2023-01-17 12:01:14,123,3
5472,Via gomma,Standard,IT,63811.0,IT,24122,2023-01-12 09:30:59.71,15.3,15.01,0.29,420.59,2023-01-21 10:00:14,217,3
5473,Via gomma,Standard,IT,63811.0,IT,90139,2023-01-12 09:30:59.71,2.21,2.2,0.0,569.47,2023-01-21 10:00:14,217,3
5474,Via gomma,Standard,IT,63811.0,IT,90015,2023-01-12 09:30:59.71,5.11,5.08,0.0,579.96,2023-01-26 11:00:14,338,3
5475,Via gomma,Standard,IT,63811.0,IT,56127,2023-01-12 09:30:59.71,6.98,6.93,0.0,270.09,2023-01-18 08:00:14,143,3
5476,Via gomma,Standard,IT,63811.0,IT,39031,2023-01-12 09:30:59.71,3.32,3.3,0.0,419.46,2023-01-17 10:00:14,121,3
5477,Via gomma,Standard,IT,63811.0,IT,80014,2023-01-12 09:30:59.71,4.86,4.65,0.29,260.44,2023-01-20 17:01:14,200,3
5478,Via gomma,Standard,IT,63811.0,IT,1100,2023-01-12 09:30:59.71,1.36,1.35,0.0,157.65,2023-01-20 12:00:14,195,3
5479,Via gomma,Standard,IT,63811.0,IT,31100,2023-01-12 09:30:59.71,3.98,3.95,0.0,293.88,2023-01-17 19:01:14,130,3
5480,Via gomma,Standard,IT,63811.0,IT,95019,2023-01-12 09:30:59.71,4.98,4.95,0.0,629.31,2023-01-20 18:01:14,201,3
5481,Via gomma,Standard,IT,63811.0,IT,137,2023-01-12 09:30:59.71,2.19,2.17,0.0,166.96,2023-01-17 13:01:14,124,3
5482,Via gomma,Standard,IT,63811.0,IT,59100,2023-01-12 09:30:59.71,1.63,1.62,0.0,220.79,2023-01-17 17:01:14,128,3
5483,Via gomma,Standard,IT,63811.0,IT,23017,2023-01-12 09:30:59.71,1.81,1.8,0.0,458.36,2023-01-18 09:00:14,144,3
5484,Via gomma,Standard,IT,63811.0,IT,66100,2023-01-12 09:30:59.71,1.36,1.35,0.0,106.45,2023-01-19 14:00:14,173,3
5485,Via gomma,Standard,IT,63811.0,IT,35036,2023-01-12 09:30:59.71,1.93,1.92,0.0,278.51,2023-01-19 17:01:14,176,3
5510,Via gomma,Standard,IT,63076.0,IT,20090,2023-01-12 09:45:59.39,101.45,94.08,0.79,468.43,2023-01-17 00:00:14,111,3
5511,Via gomma,Standard,IT,63076.0,IT,38066,2023-01-12 09:45:59.39,103.76,93.58,1.48,406.67,2023-01-26 00:00:14,327,3
5512,Via gomma,Standard,IT,63076.0,IT,10099,2023-01-12 09:45:59.39,250.02,225.94,2.26,542.93,2023-01-17 00:00:14,111,3
5513,Via gomma,Standard,IT,63076.0,IT,20121,2023-01-12 09:45:59.39,20.77,19.28,0.2,467.06,2023-01-17 00:00:14,111,3
5514,Via gomma,Standard,IT,63076.0,IT,20851,2023-01-12 09:45:59.39,276.18,251.01,2.53,472.72,2023-01-18 00:00:14,135,3
5515,Via gomma,Standard,IT,63076.0,IT,12051,2023-01-12 09:45:59.39,251.12,229.49,2.16,505.94,2023-01-17 00:00:14,111,3
5516,Via gomma,Standard,IT,63076.0,IT,15069,2023-01-12 09:45:59.39,60.73,54.4,1.31,447.22,2023-01-17 00:00:14,111,3
5517,Via gomma,Standard,IT,63076.0,IT,15069,2023-01-12 09:45:59.39,15.09,13.65,0.18,447.22,2023-01-17 00:00:14,111,3
5518,Via gomma,Standard,IT,63076.0,IT,21016,2023-01-12 09:45:59.39,11.44,10.25,0.12,529.9,2023-01-19 00:00:14,159,3
5519,Via gomma,Standard,IT,63076.0,IT,38066,2023-01-12 09:45:59.39,49.05,44.74,0.35,406.67,2023-01-26 00:00:14,327,3
5520,Via gomma,Standard,IT,63076.0,IT,26013,2023-01-12 09:45:59.39,37.04,34.14,0.36,428.29,2023-01-13 00:00:14,15,3
5521,Via gomma,Standard,IT,63076.0,IT,15069,2023-01-12 09:45:59.39,72.86,68.87,0.8,447.22,2023-01-17 00:00:14,111,3
5522,Via gomma,Standard,IT,63076.0,IT,25121,2023-01-12 09:45:59.39,114.72,101.88,1.09,409.28,2023-01-17 00:00:14,111,3
5523,Via gomma,Standard,IT,63076.0,IT,47838,2023-01-12 09:45:59.39,21.92,19.92,0.35,153.77,2023-01-17 00:00:14,111,3
5524,Via gomma,Standard,IT,63076.0,IT,39100,2023-01-12 09:45:59.39,4.18,3.78,0.08,443.63,2023-01-13 00:00:14,15,3
5525,Via gomma,Standard,IT,63076.0,IT,15069,2023-01-12 09:45:59.39,56.26,48.65,0.73,447.22,2023-01-17 00:00:14,111,3
5526,Via gomma,Standard,IT,63076.0,IT,187,2023-01-12 09:45:59.39,167.07,151.65,1.6,158.28,2023-01-17 00:00:14,111,3
5527,Via gomma,Standard,IT,63076.0,IT,39100,2023-01-12 09:45:59.39,119.74,106.4,1.09,443.63,2023-01-13 00:00:14,15,3
5606,Via gomma,Standard,IT,63811.0,IT,25121,2023-01-12 11:31:15.043,16.39,13.67,0.19,375.94,2023-01-17 00:00:14,109,3
5607,Via gomma,Standard,IT,63811.0,IT,20090,2023-01-12 11:31:15.043,10.81,8.24,0.16,437.92,2023-01-17 00:00:14,109,3
5611,Via gomma,Standard,IT,63811.0,IT,20090,2023-01-12 11:31:15.043,23.91,22.5,0.1,437.92,2023-01-17 00:00:14,109,3
5613,Via gomma,Standard,IT,63811.0,IT,21100,2023-01-12 11:31:15.043,35.47,30.34,0.35,480.51,2023-01-18 00:00:14,133,3
5614,Via gomma,Standard,IT,63811.0,IT,24122,2023-01-12 11:31:15.043,6.9,5.7,0.08,420.59,2023-01-17 00:00:14,109,3
6039,Via gomma,Standard,IT,63076.0,IT,10099,2023-01-13 08:45:55.753,379.66,347.84,3.3,542.93,2023-01-18 00:00:14,112,4
6040,Via gomma,Standard,IT,63076.0,IT,24122,2023-01-13 08:45:55.753,76.25,68.58,0.8,453.28,2023-01-18 00:00:14,112,4
6041,Via gomma,Standard,IT,63076.0,IT,37010,2023-01-13 08:45:55.753,25.62,23.53,0.22,380.44,2023-01-17 00:00:14,88,4
6042,Via gomma,Standard,IT,63076.0,IT,26100,2023-01-13 08:45:55.753,25.72,22.82,0.27,393.08,2023-01-17 00:00:14,88,4
6043,Via gomma,Standard,IT,63076.0,IT,24026,2023-01-13 08:45:55.753,14.12,12.83,0.15,448.7,2023-01-18 00:00:14,112,4
6044,Via gomma,Standard,IT,63076.0,IT,35122,2023-01-13 08:45:55.753,11.72,10.52,0.09,317.43,2023-01-17 00:00:14,88,4
6045,Via gomma,Standard,IT,63076.0,IT,22100,2023-01-13 08:45:55.753,42.18,37.49,0.5,496.03,2023-01-18 00:00:14,112,4
6046,Via gomma,Standard,IT,63076.0,IT,22071,2023-01-13 08:45:55.753,28.22,24.54,0.27,493.05,2023-01-18 00:00:14,112,4
6047,Via gomma,Standard,IT,63076.0,IT,76125,2023-01-13 08:45:55.753,8.74,7.64,0.13,281.44,2023-01-18 00:00:14,112,4
6048,Via gomma,Standard,IT,63076.0,IT,31100,2023-01-13 08:45:55.753,23.9,21.61,0.2,330.92,2023-01-17 00:00:14,88,4
6049,Via gomma,Standard,IT,63076.0,IT,12042,2023-01-13 08:45:55.753,28.28,26.0,0.22,519.0,2023-01-18 00:00:14,112,4
6050,Via gomma,Standard,IT,63076.0,IT,25087,2023-01-13 08:45:55.753,84.52,77.01,0.82,398.31,2023-01-16 00:00:14,64,4
6051,Via gomma,Standard,IT,63076.0,IT,26100,2023-01-13 08:45:55.753,2.2,1.62,0.04,393.08,2023-01-17 00:00:14,88,4
6052,Via gomma,Standard,IT,63076.0,IT,36100,2023-01-13 08:45:55.753,40.0,36.56,0.34,344.56,2023-01-16 00:00:14,64,4
6053,Via gomma,Standard,IT,63076.0,IT,15033,2023-01-13 08:45:55.753,62.7,55.93,0.69,496.16,2023-01-18 00:00:14,112,4
6054,Via gomma,Standard,IT,63076.0,IT,76125,2023-01-13 08:45:55.753,3.12,2.32,0.04,281.44,2023-01-18 00:00:14,112,4
6055,Via gomma,Standard,IT,63076.0,IT,183,2023-01-13 08:45:55.753,14.92,13.0,0.12,159.03,2023-01-16 00:00:14,64,4
6056,Via gomma,Standard,IT,63076.0,IT,12100,2023-01-13 08:45:55.753,56.78,51.19,0.56,531.77,2023-01-17 00:00:14,88,4
6057,Via gomma,Standard,IT,63076.0,IT,24040,2023-01-13 08:45:55.753,19.14,17.34,0.18,451.17,2023-01-17 00:00:14,88,4
6058,Via gomma,Standard,IT,63076.0,IT,36060,2023-01-13 08:45:55.753,152.58,137.08,1.55,359.77,2023-01-16 00:00:14,64,4
6059,Via gomma,Standard,IT,63076.0,IT,26010,2023-01-13 08:45:55.753,14.22,12.72,0.15,426.2,2023-01-17 00:00:14,88,4
6060,Via gomma,Standard,IT,63076.0,IT,4019,2023-01-13 08:45:55.753,58.02,52.92,0.57,187.76,2023-01-17 00:00:14,88,4
6061,Via gomma,Standard,IT,63076.0,IT,35122,2023-01-13 08:45:55.753,36.88,33.3,0.31,317.43,2023-01-18 00:00:14,112,4
6062,Via gomma,Standard,IT,63076.0,IT,37121,2023-01-13 08:45:55.753,15.2,14.05,0.13,360.62,2023-01-17 00:00:14,88,4
6063,Via gomma,Standard,IT,63076.0,IT,31044,2023-01-13 08:45:55.753,152.72,139.77,1.36,348.27,2023-01-16 00:00:14,64,4
6064,Via gomma,Standard,IT,63076.0,IT,38086,2023-01-13 08:45:55.753,16.21,13.37,0.18,435.02,2023-01-17 00:00:14,88,4
6065,Via gomma,Standard,IT,63076.0,IT,34122,2023-01-13 08:45:55.753,39.9,36.36,0.36,304.0,2023-01-19 00:00:14,136,4
6066,Via gomma,Standard,IT,63076.0,IT,39012,2023-01-13 08:45:55.753,77.66,70.57,0.75,467.04,2023-01-18 00:00:14,112,4
6067,Via gomma,Standard,IT,63076.0,IT,21052,2023-01-13 08:45:55.753,12.68,10.88,0.16,497.12,2023-01-18 00:00:14,112,4
6068,Via gomma,Standard,IT,63076.0,IT,21100,2023-01-13 08:45:55.753,61.99,54.95,0.63,512.02,2023-01-18 00:00:14,112,4
6069,Via gomma,Standard,IT,63076.0,IT,41049,2023-01-13 08:45:55.753,132.52,119.81,1.17,304.68,2023-01-16 00:00:14,64,4
6070,Via gomma,Standard,IT,63076.0,IT,27045,2023-01-13 08:45:55.753,16.6,15.1,0.15,443.1,2023-01-17 00:00:14,88,4
6071,Via gomma,Standard,IT,63076.0,IT,33100,2023-01-13 08:45:55.753,23.92,21.63,0.21,353.17,2023-01-17 00:00:14,88,4
6072,Via gomma,Standard,IT,63076.0,IT,39100,2023-01-13 08:45:55.753,30.76,27.22,0.3,443.63,2023-01-17 00:00:14,88,4
6073,Via gomma,Standard,IT,63076.0,IT,20090,2023-01-13 08:45:55.753,235.57,213.27,2.28,468.43,2023-01-18 00:00:14,112,4
6074,Via gomma,Standard,IT,63076.0,IT,37121,2023-01-13 08:45:55.753,40.52,36.69,0.35,360.62,2023-01-17 00:00:14,88,4
6075,Via gomma,Standard,IT,63076.0,IT,39100,2023-01-13 08:45:55.753,14.72,13.07,0.16,443.63,2023-01-16 00:00:14,64,4
6076,Via gomma,Standard,IT,63076.0,IT,6073,2023-01-13 08:45:55.753,48.24,42.85,0.37,127.97,2023-01-18 00:00:14,112,4
6077,Via gomma,Standard,IT,63076.0,IT,46100,2023-01-13 08:45:55.753,98.32,90.02,0.7,348.76,2023-01-17 00:00:14,88,4
6078,Via gomma,Standard,IT,63076.0,IT,20821,2023-01-13 08:45:55.753,87.58,78.69,0.85,481.33,2023-01-18 00:00:14,112,4
6079,Via gomma,Standard,IT,63076.0,IT,26010,2023-01-13 08:45:55.753,118.92,106.47,1.18,426.2,2023-01-17 00:00:14,88,4
6080,Via gomma,Standard,IT,63076.0,IT,25020,2023-01-13 08:45:55.753,81.38,76.33,0.55,407.91,2023-01-17 00:00:14,88,4
6081,Via gomma,Standard,IT,63076.0,IT,21052,2023-01-13 08:45:55.753,154.72,140.91,1.39,497.12,2023-01-18 00:00:14,112,4
6082,Via gomma,Standard,IT,63076.0,IT,20017,2023-01-13 08:45:55.753,116.44,106.43,0.92,480.32,2023-01-17 00:00:14,88,4
6083,Via gomma,Standard,IT,63076.0,IT,10121,2023-01-13 08:45:55.753,31.36,27.79,0.28,547.98,2023-01-18 00:00:14,112,4
6084,Via gomma,Standard,IT,63076.0,IT,21052,2023-01-13 08:45:55.753,85.3,77.66,0.79,497.12,2023-01-18 00:00:14,112,4
6085,Via gomma,Standard,IT,63076.0,IT,20841,2023-01-13 08:45:55.753,244.86,226.16,2.02,477.79,2023-01-18 00:00:14,112,4
6086,Via gomma,Standard,IT,63076.0,IT,137,2023-01-13 08:45:55.753,96.56,85.7,1.18,146.57,2023-01-17 00:00:14,88,4
6087,Via gomma,Standard,IT,63076.0,IT,10036,2023-01-13 08:45:55.753,140.51,126.81,1.13,544.06,2023-01-18 00:00:14,112,4
6088,Via gomma,Standard,IT,63076.0,IT,20851,2023-01-13 08:45:55.753,327.97,296.77,2.91,472.72,2023-01-18 00:00:14,112,4
6089,Via gomma,Standard,IT,63076.0,IT,72015,2023-01-13 08:45:55.753,24.18,22.08,0.2,373.23,2023-01-18 00:00:14,112,4
6382,Via gomma,Standard,IT,63076.0,IT,26010,2023-01-16 00:00:14,286.7,263.61,2.44,426.2,2023-01-18 00:00:14,48,0
6383,Via gomma,Standard,IT,63076.0,IT,26010,2023-01-16 00:00:14,79.54,72.76,0.67,426.2,2023-01-18 00:00:14,48,0
6384,Via gomma,Standard,IT,63076.0,IT,26010,2023-01-16 00:00:14,12.52,11.32,0.11,426.2,2023-01-18 00:00:14,48,0
6687,Via gomma,Standard,IT,63076.0,IT,39100,2023-01-16 09:15:54.787,10.12,9.26,0.07,443.63,2023-01-18 00:00:14,39,0
6688,Via gomma,Standard,IT,63076.0,IT,38017,2023-01-16 09:15:54.787,27.5,25.1,0.25,426.19,2023-01-19 00:00:14,63,0
6689,Via gomma,Standard,IT,63076.0,IT,35139,2023-01-16 09:15:54.787,9.94,9.08,0.07,318.27,2023-01-17 00:00:14,15,0
6690,Via gomma,Standard,IT,63076.0,IT,38122,2023-01-16 09:15:54.787,10.1,9.24,0.07,411.5,2023-01-19 00:00:14,63,0
6691,Via gomma,Standard,IT,63076.0,IT,20017,2023-01-16 09:15:54.787,4.28,3.88,0.08,480.32,2023-01-18 00:00:14,39,0
6692,Via gomma,Standard,IT,63076.0,IT,37069,2023-01-16 09:15:54.787,61.04,55.49,0.51,360.9,2023-01-19 00:00:14,63,0
6693,Via gomma,Standard,IT,63076.0,IT,22071,2023-01-16 09:15:54.787,9.82,8.87,0.08,493.05,2023-01-18 00:00:14,39,0
6694,Via gomma,Standard,IT,63076.0,IT,137,2023-01-16 09:15:54.787,39.0,35.12,0.41,146.57,2023-01-17 00:00:14,15,0
6695,Via gomma,Standard,IT,63076.0,IT,144,2023-01-16 09:15:54.787,16.56,15.06,0.15,166.87,2023-01-17 00:00:14,15,0
6696,Via gomma,Standard,IT,63076.0,IT,20090,2023-01-16 09:15:54.787,136.26,123.48,1.2,468.43,2023-01-19 00:00:14,63,0
6697,Via gomma,Standard,IT,63076.0,IT,20090,2023-01-16 09:15:54.787,53.98,48.47,0.48,468.43,2023-01-19 00:00:14,63,0
6698,Via gomma,Standard,IT,63076.0,IT,28921,2023-01-16 09:15:54.787,39.24,35.89,0.32,536.79,2023-01-18 00:00:14,39,0
6699,Via gomma,Standard,IT,63076.0,IT,43100,2023-01-16 09:15:54.787,16.76,14.89,0.15,352.42,2023-01-18 00:00:14,39,0
6700,Via gomma,Standard,IT,63076.0,IT,31100,2023-01-16 09:15:54.787,11.66,10.66,0.09,330.92,2023-01-19 00:00:14,63,0
6701,Via gomma,Standard,IT,63076.0,IT,40124,2023-01-16 09:15:54.787,57.71,50.38,1.04,265.67,2023-01-19 00:00:14,63,0
6702,Via gomma,Standard,IT,63076.0,IT,27045,2023-01-16 09:15:54.787,15.14,13.51,0.13,443.1,2023-01-18 00:00:14,39,0
6703,Via gomma,Standard,IT,63076.0,IT,47841,2023-01-16 09:15:54.787,2.18,1.78,0.04,146.13,2023-01-25 00:00:14,207,0
6704,Via gomma,Standard,IT,63076.0,IT,28100,2023-01-16 09:15:54.787,13.76,12.01,0.26,502.45,2023-01-19 00:00:14,63,0
6705,Via gomma,Standard,IT,63076.0,IT,37121,2023-01-16 09:15:54.787,42.74,37.76,0.48,360.62,2023-01-19 00:00:14,63,0
6706,Via gomma,Standard,IT,63076.0,IT,10036,2023-01-16 09:15:54.787,23.53,15.0,0.47,544.06,2023-01-18 00:00:14,39,0
6707,Via gomma,Standard,IT,63076.0,IT,71036,2023-01-16 09:15:54.787,1.76,1.21,0.02,200.3,2023-01-18 00:00:14,39,0
6708,Via gomma,Standard,IT,63076.0,IT,28921,2023-01-16 09:15:54.787,19.86,17.91,0.17,536.79,2023-01-18 00:00:14,39,0
6709,Via gomma,Standard,IT,63076.0,IT,31040,2023-01-16 09:15:54.787,14.72,13.36,0.15,343.53,2023-01-18 00:00:14,39,0
6710,Via gomma,Standard,IT,63076.0,IT,37121,2023-01-16 09:15:54.787,9.94,9.08,0.07,360.62,2023-01-17 00:00:14,15,0
6711,Via gomma,Standard,IT,63076.0,IT,20121,2023-01-16 09:15:54.787,126.34,115.66,1.3,467.06,2023-01-19 00:00:14,63,0
6712,Via gomma,Standard,IT,63076.0,IT,21052,2023-01-16 09:15:54.787,1.74,1.19,0.02,497.12,2023-01-18 00:00:14,39,0
6713,Via gomma,Standard,IT,63076.0,IT,30020,2023-01-16 09:15:54.787,95.69,81.6,2.52,318.67,2023-01-19 00:00:14,63,0
6714,Via gomma,Standard,IT,63076.0,IT,21052,2023-01-16 09:15:54.787,23.04,20.64,0.21,497.12,2023-01-18 00:00:14,39,0
6715,Via gomma,Standard,IT,63076.0,IT,187,2023-01-16 09:15:54.787,64.28,57.8,0.73,158.28,2023-01-17 00:00:14,15,0
6716,Via gomma,Standard,IT,63076.0,IT,30020,2023-01-16 09:15:54.787,207.71,189.5,1.99,318.67,2023-01-19 00:00:14,63,0
6717,Via gomma,Standard,IT,63076.0,IT,19,2023-01-16 09:15:54.787,30.36,27.23,0.28,136.24,2023-01-17 00:00:14,15,0
6718,Via gomma,Standard,IT,63076.0,IT,22071,2023-01-16 09:15:54.787,1.42,1.02,0.02,493.05,2023-01-18 00:00:14,39,0
6719,Via gomma,Standard,IT,63076.0,IT,28100,2023-01-16 09:15:54.787,10.22,8.44,0.11,502.45,2023-01-19 00:00:14,63,0
6720,Via gomma,Standard,IT,63076.0,IT,26858,2023-01-16 09:15:54.787,2.4,2.18,0.04,447.17,2023-01-18 00:00:14,39,0
6721,Via gomma,Standard,IT,63076.0,IT,20090,2023-01-16 09:15:54.787,39.84,35.36,0.69,468.43,2023-01-19 00:00:14,63,0
6722,Via gomma,Standard,IT,63076.0,IT,24060,2023-01-16 09:15:54.787,27.24,24.42,0.24,435.51,2023-01-18 00:00:14,39,0
6723,Via gomma,Standard,IT,63076.0,IT,20841,2023-01-16 09:15:54.787,14.32,13.13,0.12,477.79,2023-01-18 00:00:14,39,0
6724,Via gomma,Standard,IT,63076.0,IT,33100,2023-01-16 09:15:54.787,19.94,18.22,0.14,353.17,2023-01-19 00:00:14,63,0
6725,Via gomma,Standard,IT,63076.0,IT,25041,2023-01-16 09:15:54.787,22.48,20.3,0.25,439.63,2023-01-19 00:00:14,63,0
6726,Via gomma,Standard,IT,63076.0,IT,47838,2023-01-16 09:15:54.787,15.94,14.45,0.17,153.77,2023-01-18 00:00:14,39,0
6727,Via gomma,Standard,IT,63076.0,IT,55,2023-01-16 09:15:54.787,16.42,14.79,0.14,179.36,2023-01-18 00:00:14,39,0
6728,Via gomma,Standard,IT,63076.0,IT,23017,2023-01-16 09:15:54.787,48.84,44.12,0.47,492.18,2023-01-20 00:00:14,87,0
6729,Via gomma,Standard,IT,63076.0,IT,5100,2023-01-16 09:15:54.787,3.28,2.78,0.06,105.22,2023-01-19 00:00:14,63,0
6730,Via gomma,Standard,IT,63076.0,IT,30173,2023-01-16 09:15:54.787,11.82,10.63,0.12,313.14,2023-01-18 00:00:14,39,0
6731,Via gomma,Standard,IT,63076.0,IT,26100,2023-01-16 09:15:54.787,14.14,12.84,0.14,393.08,2023-01-18 00:00:14,39,0
6732,Via gomma,Standard,IT,63076.0,IT,22063,2023-01-16 09:15:54.787,23.16,20.87,0.2,488.51,2023-01-20 00:00:14,87,0
6733,Via gomma,Standard,IT,63076.0,IT,3100,2023-01-16 09:15:54.787,27.5,24.33,0.29,147.89,2023-01-18 00:00:14,39,0
6734,Via gomma,Standard,IT,63076.0,IT,3100,2023-01-16 09:15:54.787,166.5,150.77,1.47,147.89,2023-01-18 00:00:14,39,0
6735,Via gomma,Standard,IT,63076.0,IT,61122,2023-01-16 09:15:54.787,30.16,27.29,0.28,132.82,2023-01-18 00:00:14,39,0
6736,Via gomma,Standard,IT,63076.0,IT,30124,2023-01-16 09:15:54.787,109.6,99.83,1.07,304.3,2023-01-19 00:00:14,63,0
6737,Via gomma,Standard,IT,63076.0,IT,35043,2023-01-16 09:15:54.787,13.88,12.78,0.11,307.02,2023-01-17 00:00:14,15,0
6738,Via gomma,Standard,IT,63076.0,IT,46100,2023-01-16 09:15:54.787,9.14,8.19,0.08,348.76,2023-01-17 00:00:14,15,0
6739,Via gomma,Standard,IT,63076.0,IT,20063,2023-01-16 09:15:54.787,13.78,12.68,0.11,461.59,2023-01-17 00:00:14,15,0
6740,Via gomma,Standard,IT,63076.0,IT,26010,2023-01-16 09:15:54.787,63.86,58.29,0.54,426.2,2023-01-18 00:00:14,39,0
